0.9524,0.92451,5.801
0.93572,0.91006,5.804
0.95918,0.88934,5.7989
0.95813,0.88824,5.7983
0.95342,0.87378,5.8015
0.9405,0.86589,5.8019
0.95828,0.8487,5.8002
0.95729,0.84469,5.8003
0.94674,0.83147,5.8049
0.9344,0.93327,5.8119
0.93331,0.92513,5.8108
0.93687,0.90441,5.806
0.93903,0.90068,5.8078
0.94582,0.88742,5.8057
0.93908,0.88086,5.8083
0.94178,0.86243,5.8053
0.95931,0.84975,5.8005
0.94854,0.8431,5.8029
0.93404,0.82595,5.8081
0.93628,0.81739,5.8111
0.94609,0.80615,5.8091
0.93307,0.7951,5.8085
0.93817,0.7883,5.8099
0.95692,0.77503,5.8076
0.95698,0.76714,5.8083
0.94407,0.75626,5.8089
0.94412,0.74637,5.8096
0.95875,0.73192,5.8058
0.95615,0.72651,5.8103
0.95413,0.70955,5.8103
0.95897,0.70037,5.8086
0.9541,0.68955,5.8099
0.94915,0.67664,5.8104
0.94457,0.66724,5.8153
0.93275,0.93292,5.8159
0.9328,0.92905,5.8164
0.92412,0.91177,5.8084
0.93073,0.89592,5.8155
0.93606,0.88875,5.808
0.9242,0.87402,5.8094
0.92422,0.86608,5.8096
0.93448,0.85359,5.813
0.93506,0.84093,5.8083
0.93115,0.82914,5.8094
0.93513,0.82114,5.8093
0.93199,0.81055,5.819
0.93325,0.79739,5.8107
0.93425,0.78942,5.8107
0.94339,0.78069,5.8126
0.94457,0.76704,5.8147
0.93431,0.75661,5.8115
0.93236,0.74671,5.8122
0.95613,0.72947,5.8101
0.94634,0.72677,5.8123
0.93458,0.71014,5.815
0.94555,0.69715,5.8149
0.93781,0.68651,5.8177
0.93274,0.67742,5.817
0.93959,0.66726,5.8155
0.95759,0.65631,5.8158
0.94884,0.64565,5.8185
0.94081,0.6356,5.8182
0.93282,0.6266,5.8181
0.95558,0.61537,5.8158
0.95395,0.60585,5.82
0.94981,0.59067,5.8183
0.94883,0.5847,5.8185
0.95562,0.56948,5.816
0.94891,0.56082,5.8194
0.95481,0.55072,5.8184
0.95683,0.53774,5.8184
0.95473,0.53063,5.8172
0.94709,0.51803,5.8215
0.94511,0.50807,5.8218
0.95684,0.4948,5.8188
0.9261,0.93458,5.8198
0.92211,0.92959,5.8198
0.91147,0.91236,5.8121
0.91959,0.90163,5.8137
0.92202,0.88841,5.8185
0.91343,0.87535,5.8115
0.9232,0.86504,5.8093
0.93547,0.85159,5.813
0.92527,0.84122,5.8103
0.92339,0.8255,5.8118
0.92379,0.81819,5.8164
0.92384,0.80628,5.8171
0.92045,0.79466,5.8126
0.91367,0.78802,5.815
0.93684,0.77738,5.8177
0.93683,0.76741,5.8176
0.92759,0.75301,5.8146
0.92465,0.74713,5.8153
0.93973,0.73133,5.8167
0.93971,0.72333,5.8165
0.93458,0.71014,5.815
0.9378,0.69749,5.8176
0.93514,0.69096,5.8214
0.9348,0.67452,5.8178
0.93182,0.67055,5.818
0.93525,0.65513,5.823
0.94115,0.64806,5.822
0.93399,0.63882,5.8201
0.93502,0.63087,5.8205
0.94415,0.61406,5.8222
0.94018,0.60411,5.8224
0.93705,0.59495,5.821
0.93901,0.58689,5.8204
0.93541,0.57137,5.8249
0.93811,0.55903,5.8216
0.93512,0.55105,5.8218
0.94698,0.5379,5.8201
0.93719,0.53111,5.8226
0.93523,0.51817,5.8231
0.93526,0.50822,5.8235
0.95711,0.49509,5.8219
0.94727,0.48823,5.8236
0.93435,0.47731,5.8246
0.93745,0.46641,5.8258
0.95221,0.45821,5.8231
0.93732,0.4423,5.8243
0.94025,0.42825,5.8238
0.95824,0.41726,5.8238
0.94837,0.41034,5.8252
0.9403,0.3983,5.8245
0.94034,0.38833,5.825
0.96221,0.37522,5.8234
0.96219,0.37117,5.8231
0.95459,0.3535,5.8279
0.95155,0.34548,5.8274
0.96241,0.33135,5.8257
0.94576,0.31861,5.83
0.91892,0.93021,5.8175
0.90875,0.91785,5.8153
0.91397,0.89932,5.8179
0.91692,0.88723,5.8174
0.90471,0.87678,5.8144
0.90472,0.86685,5.8146
0.91701,0.84745,5.8185
0.90283,0.83708,5.8161
0.90484,0.82716,5.8163
0.9171,0.81767,5.8199
0.91507,0.8106,5.8194
0.90193,0.79634,5.8175
0.91469,0.79004,5.8152
0.92038,0.77418,5.8234
0.91525,0.77097,5.8219
0.91185,0.75139,5.8173
0.91486,0.74741,5.8175
0.9205,0.73242,5.8251
0.92793,0.71962,5.8187
0.92478,0.70741,5.817
0.92906,0.69585,5.8204
0.92909,0.68589,5.8209
0.92196,0.6767,5.8194
0.92986,0.66761,5.8185
0.92853,0.6565,5.8261
0.93432,0.64624,5.8238
0.92116,0.636,5.8217
0.91734,0.62826,5.8238
0.92859,0.61659,5.8269
0.92544,0.60739,5.8252
0.91737,0.59331,5.8243
0.92519,0.5821,5.8223
0.93042,0.57138,5.825
0.93212,0.55905,5.8218
0.9253,0.54825,5.8238
0.93921,0.53817,5.8229
0.93756,0.52854,5.8269
0.92541,0.51836,5.8251
0.91961,0.50758,5.8275
0.93558,0.49556,5.8273
0.94761,0.48559,5.8276
0.93547,0.47544,5.8261
0.92356,0.46552,5.8271
0.93556,0.45153,5.8271
0.94161,0.4406,5.8279
0.93242,0.43139,5.8257
0.93739,0.41537,5.8253
0.9356,0.41154,5.8278
0.93142,0.3984,5.8259
0.9355,0.39146,5.8268
0.94742,0.37837,5.8258
0.93855,0.36748,5.8274
0.93573,0.35261,5.8296
0.94685,0.33868,5.831
0.9476,0.33248,5.8281
0.93584,0.31867,5.831
0.9359,0.30869,5.8318
0.94771,0.29857,5.8295
0.94778,0.28859,5.8303
0.93586,0.27864,5.8314
0.9359,0.27065,5.832
0.94443,0.25337,5.8263
0.93783,0.24056,5.8311
0.93601,0.23265,5.8333
0.9478,0.21853,5.8306
0.94786,0.20853,5.8314
0.93914,0.20067,5.8349
0.93512,0.18963,5.8349
0.95003,0.18158,5.8336
0.9529,0.1705,5.8319
0.94517,0.15659,5.8354
0.89605,0.92837,5.8184
0.89201,0.91125,5.8176
0.89604,0.90234,5.8182
0.89484,0.88995,5.8156
0.892,0.87126,5.8174
0.88984,0.863,5.8156
0.8971,0.85049,5.8188
0.89506,0.83444,5.8184
0.89508,0.8305,5.8188
0.89717,0.8147,5.8201
0.89718,0.81072,5.8202
0.89518,0.79773,5.8203
0.89824,0.78689,5.8212
0.90751,0.77837,5.8248
0.91354,0.76742,5.8251
0.90133,0.75705,5.8224
0.90437,0.74517,5.8231
0.91574,0.73275,5.8277
0.91635,0.72418,5.8232
0.91022,0.71099,5.8217
0.91648,0.69838,5.8249
0.91757,0.68851,5.826
0.90536,0.67819,5.8236
0.9152,0.67103,5.822
0.91764,0.65862,5.8271
0.91765,0.64864,5.8273
0.89866,0.63561,5.8271
0.90555,0.62851,5.8261
0.92079,0.61483,5.8292
0.91664,0.61162,5.8274
0.90552,0.59246,5.8258
0.91469,0.57968,5.828
0.91572,0.57171,5.8283
0.90944,0.55837,5.8251
0.91545,0.55139,5.8253
0.92656,0.53454,5.8267
0.92579,0.52879,5.8295
0.91558,0.51853,5.8269
0.91866,0.50764,5.8281
0.9278,0.49877,5.8298
0.92387,0.48585,5.8306
0.91468,0.47362,5.8282
0.91867,0.46463,5.8283
0.92487,0.44782,5.8308
0.91986,0.4408,5.8307
0.92152,0.43048,5.8268
0.92974,0.41867,5.8295
0.93164,0.41058,5.8283
0.92158,0.39651,5.8277
0.91979,0.39069,5.8301
0.93394,0.3768,5.832
0.93689,0.37074,5.8313
0.92892,0.35475,5.8319
0.93904,0.33882,5.8332
0.93598,0.33178,5.8325
0.92597,0.31875,5.8325
0.92604,0.30879,5.8334
0.93986,0.29868,5.8312
0.94195,0.28871,5.8323
0.92984,0.27863,5.8311
0.926,0.26871,5.8331
0.93811,0.25275,5.8343
0.94295,0.24062,5.8324
0.93605,0.23167,5.8338
0.93789,0.21558,5.8318
0.93895,0.20758,5.8326
0.93209,0.19864,5.8344
0.93926,0.18768,5.8365
0.948,0.17857,5.8332
0.93912,0.16759,5.8348
0.93018,0.15961,5.8358
0.94329,0.14361,5.8369
0.94817,0.12853,5.8354
0.93642,0.1186,5.8386
0.93643,0.10856,5.8388
0.94822,0.098497,5.836
0.94829,0.088471,5.8368
0.93446,0.075492,5.8391
0.93656,0.068487,5.8405
0.94834,0.048391,5.8374
0.9404,0.039372,5.8383
0.93663,0.030382,5.8413
0.95233,0.016332,5.8373
0.9454,0.0072859,5.8384
0.93568,-0.0067296,5.8421
0.94257,-0.011735,5.8405
0.96355,-0.028809,5.8398
0.88958,0.92639,5.8125
0.87364,0.91448,5.8128
0.88264,0.89954,5.8129
0.89085,0.89097,5.8156
0.87362,0.8715,5.8124
0.88164,0.86261,5.813
0.89692,0.84717,5.8167
0.87476,0.83385,5.8144
0.88492,0.82719,5.8167
0.89918,0.81772,5.8203
0.89701,0.80744,5.8183
0.88505,0.79749,5.8185
0.89523,0.79083,5.8209
0.9064,0.77718,5.8234
0.89426,0.76693,5.8215
0.88824,0.7539,5.8212
0.90046,0.74231,5.8242
0.89753,0.73142,5.8251
0.89441,0.7192,5.8235
0.89544,0.71128,5.8241
0.90253,0.69842,5.8253
0.89762,0.69157,5.8264
0.89557,0.67447,5.8258
0.89861,0.66755,5.8264
0.90479,0.65481,5.8288
0.90787,0.64891,5.8297
0.89565,0.63859,5.8269
0.8987,0.62769,5.8277
0.90092,0.61597,5.8304
0.89863,0.60758,5.827
0.89759,0.59552,5.8264
0.89659,0.58452,5.8264
0.90279,0.57577,5.829
0.90856,0.5595,5.8263
0.91255,0.55249,5.8263
0.91464,0.54061,5.8276
0.91883,0.52983,5.83
0.90764,0.5176,5.8277
0.90572,0.50869,5.8286
0.91798,0.49895,5.8317
0.91798,0.48896,5.8319
0.8988,0.47575,5.8298
0.91297,0.46389,5.8318
0.91602,0.45195,5.8324
0.91403,0.43996,5.8327
0.90577,0.42871,5.8297
0.91992,0.41882,5.8315
0.92397,0.40786,5.8321
0.91475,0.39966,5.8296
0.90993,0.3888,5.8318
0.92409,0.37891,5.8337
0.92227,0.36905,5.8358
0.91608,0.35187,5.8337
0.92529,0.343,5.8363
0.91926,0.32798,5.8359
0.91611,0.31885,5.8342
0.91915,0.30786,5.8347
0.92821,0.29888,5.8354
0.91921,0.28787,5.8355
0.91607,0.27877,5.834
0.92402,0.26571,5.8334
0.93629,0.25384,5.8365
0.92509,0.2437,5.8343
0.9152,0.22975,5.8357
0.92725,0.21574,5.8362
0.93929,0.20974,5.8366
0.92227,0.19671,5.8368
0.9253,0.19072,5.8372
0.92845,0.17776,5.839
0.93842,0.16871,5.8384
0.91952,0.15572,5.84
0.93161,0.1437,5.8408
0.93852,0.12864,5.8397
0.9265,0.11861,5.8397
0.92656,0.10861,5.8405
0.94035,0.098543,5.8377
0.93862,0.088554,5.841
0.91968,0.075535,5.8422
0.92456,0.06548,5.8406
0.94252,0.048435,5.8397
0.93737,0.043387,5.8381
0.93969,0.027374,5.842
0.94456,0.018359,5.8403
0.93952,0.0073028,5.8399
0.93269,-0.0017094,5.8423
0.94167,-0.016756,5.8418
0.93872,-0.028814,5.8424
0.94177,-0.036836,5.843
0.94001,-0.052903,5.8459
0.94884,-0.061911,5.8436
0.9389,-0.068964,5.8446
0.93201,-0.085018,5.8461
0.93712,-0.092067,5.8473
0.95625,-0.10514,5.8481
0.94229,-0.12123,5.8491
0.94542,-0.13331,5.8505
0.95643,-0.14535,5.8503
0.87239,0.92495,5.8097
0.87242,0.91104,5.81
0.87243,0.90507,5.8101
0.8744,0.88905,5.8098
0.86146,0.87116,5.8103
0.86645,0.86218,5.8103
0.87452,0.84936,5.8113
0.86758,0.83252,5.8121
0.87476,0.82986,5.8144
0.87974,0.81291,5.8146
0.87791,0.80622,5.8168
0.87698,0.79439,5.8178
0.87301,0.78744,5.818
0.88392,0.77338,5.8174
0.89214,0.76674,5.8201
0.87811,0.75268,5.8196
0.87813,0.74475,5.82
0.88724,0.73193,5.8215
0.87323,0.71791,5.8212
0.87526,0.71,5.8218
0.88748,0.69733,5.8246
0.88633,0.69311,5.8229
0.88749,0.67636,5.8249
0.8855,0.66838,5.825
0.89757,0.6585,5.826
0.89764,0.6486,5.827
0.8886,0.63454,5.8264
0.88555,0.62847,5.8258
0.89764,0.61259,5.8271
0.89263,0.60358,5.827
0.88552,0.59243,5.8256
0.8916,0.58354,5.8267
0.89566,0.5716,5.8274
0.89463,0.55957,5.8272
0.89567,0.55163,5.8277
0.89776,0.53874,5.8288
0.89798,0.53197,5.8315
0.8927,0.51465,5.8282
0.89871,0.50767,5.8284
0.91102,0.49598,5.8322
0.90797,0.48895,5.8317
0.88882,0.47277,5.8299
0.89081,0.46876,5.8298
0.89815,0.45206,5.834
